cell_id,city,province,stratum,lon,lat,LST_K,LST_2020_K,LST_2021_K,LST_2022_K,LST_2023_K,LST_2024_K,LST_2025_K,LST_valid_years,LST_obs_count,SUHI_strict_mean_K,Built_surface_fraction,retained_urban_core,Tair_mean,Tair_max,Precip_annual,VPD_summer,Solar_RAD,NDVI_mean,EVI_mean,FVC,LAI,PLAND_imperv,PLAND_water,PLAND_veg,ED_total,AI_imperv,Mean_Bld_Height,Bld_Volume_density,FAR,Sky_View_Factor,DEM,Slope,Aspect,TRI,Relative_elevation,rural_reference_lst_k
Huangshi_114.819291_30.029557,Huangshi,Hubei,Mountainous,114.81929093373279,30.029557054610773,314.76998230999999,309.95114378,313.99295243,317.77157353999996,315.65069213000004,317.44686164000001,313.80667033999998,6,24,4.0523694651071196,0.07431890070438385,False,28.056193057813132,35.292880508851525,1426.4861270673166,0.85888005591874239,206.0099976872811,0.61538228948743157,0.44744501393275621,0.49946427072820282,1.7736314437945235,0.31918827536230143,0.035083695599395372,0.43007247792815589,0.45549788011937248,0.19043131972307678,1.5587309598922729,0.18908590078353882,0.063028633594512939,0.98149389324761671,46.80743062748634,3.5255551849755671,61.071189328820253,1.5424008614799576,-18.571591663013891,310.71761284489287
Huangshi_114.823783_30.166550,Huangshi,Hubei,Mountainous,114.82378251019685,30.166550135552978,316.49152505000001,311.0312381,318.24326029999997,318.78501647000002,318.34580089999997,316.89143338999997,315.65240113999999,6,26,5.7739122051071377,0.042100179940462112,False,28.592333706107553,35.662347858051149,1450.7681899830679,0.87787562454949564,205.89687377329517,0.5193341279723086,0.40862698851040774,0.34417894324926146,1.6586121989597487,0.51721249711012107,0.032562142244488411,0.30827310004036707,0.92801472854291023,0.25597233225558641,2.5,0.10525044798851013,0.035083482662836708,0.98968888029435254,44.29161773842975,2.7273348541716298,47.038094182118982,1.2657419060639974,-10.672443369234273,310.71761284489287
Huangshi_114.828274_30.072227,Huangshi,Hubei,Mountainous,114.82827408665203,30.072227030558242,312.27910023499999,307.70379563,311.86523497999997,315.26616488000002,313.02565276999997,314.53641761,311.27733553999997,6,24,1.5614873901071178,0,False,28.230649033822992,35.409842833915043,1440.1966228689921,0.86244222703465578,205.93164500734119,0.78384321159656445,0.66018201794903486,0.84144665500993732,1.8483794478491142,0.065239594920441582,0.033323236417749688,0.7168414740154393,0.019127823366419328,0.157096538695152,1.043654203414917,0,0,1,32.549503978033329,8.1581605548961456,118.3539920099206,3.6694755067282485,-4.4691347540472677,310.71761284489287
Huangshi_114.828274_30.182271,Huangshi,Hubei,Mountainous,114.82827408677895,30.182270652993274,311.65189356499997,306.1092893,313.22218892000001,312.79151839999997,311.73535021999999,313.01710772000001,313.03590682999999,6,27,0.93428072010709684,0,False,28.64670729038663,35.703102349029535,1451.726403380608,0.88041306756028481,205.88730329944985,0.78311052321060171,0.53891740462143101,0.83976724881581566,2.3117011274577135,0.033685014500224035,0.033713149184930243,0.85205329994212997,0.017990530526966468,0.12701399299902247,0,0,0,1,93.235517287909488,15.222974490198025,161.02605064967929,6.4079791369759489,42.500744339013792,310.71761284489287
Huangshi_114.832766_30.034049,Huangshi,Hubei,Mountainous,114.83276566302536,30.034048631185794,313.70185106000002,308.61127994000003,312.98463652999999,316.34625919999996,314.31253730000003,316.31378801,313.64260537999996,6,24,2.9842382151071547,0.00076602736953645945,False,28.062748656613103,35.295172692617804,1431.0687319770407,0.85630038208652381,205.96784194239302,0.70901107104313255,0.57453582837115391,0.67858686212096342,1.9147273045715165,0.043320125111159125,0.03987915262890359,0.76682057798310532,0.1783656257701916,0.19153185169540929,0.68395304679870605,0.0019150683656334877,0.0006383561218778292,0.99981238560375629,33.729217292470317,4.240882871520288,268.82660808649564,1.8224034548807182,-34.13990197728787,310.71761284489287
Huangshi_114.835011_30.092439,Huangshi,Hubei,Mountainous,114.83501145126583,30.092439124491879,315.87799045999998,309.95968883,316.12408789999995,318.39194416999999,318.60557041999999,318.29453060000003,313.89212083999996,6,25,5.1603776151071088,0.040455073118209839,False,28.312095220158572,35.468518753882833,1446.4428105739391,0.86403003533741196,205.89180257791199,0.56072173113928447,0.44000283727807271,0.40755732290298052,1.6293167405453974,0.214725093829643,0.10986241829555687,0.47345396530543588,0.021833958653733776,0.2834674972707254,2.2101128101348877,0.10113769024610519,0.0337125634153684,0.99009179714829632,28.785408530151447,2.8002580586356944,297.15976796112989,1.2651708338667877,-5.6275891012891002,310.71761284489287
Huangshi_114.835011_30.227186,Huangshi,Hubei,Mountainous,114.83501145138725,30.227186416870577,315.129102278,,314.55179870000001,315.48833618000003,314.85429347000002,315.77203183999995,314.97905119999996,5,24,4.4114894331071355,0.0037054175045341253,False,28.651847302069708,35.682688338031532,1445.6892536160058,0.87703576098296898,205.97481271036239,0.66847180680969076,0.52989041696213179,0.59766777471631771,1.4398436876639971,0.11138048435534766,0.042754997281978527,0.6150559626749772,0.41029673122418658,0.20019653142505831,0.1217285618185997,0.0092635434120893478,0.0030878478040297828,0.99909247411979252,40.837018577442784,2.8215407167997717,202.59844538317358,1.3362325620544624,-7.8593866687829461,310.71761284489287
Huangshi_114.841749_30.013837,Huangshi,Hubei,Mountainous,114.84174881600094,30.013836537185519,312.57390445999999,308.59418984000001,311.5097609,316.10528879000003,314.40482384000001,316.43683672999998,308.39252666000004,6,22,1.8562916151071249,0,False,27.966941770425418,35.226008979149313,1428.4166682048617,0.85119790204503754,205.96672069083814,0.721437566937844,0.55307787543057074,0.70441938483658073,1.6074436552713758,0.054793698359460984,0.045974086426819362,0.79145447698344162,0.87614865312583934,0.1602177480295916,0,0,0,1,33.712576824633516,1.9279271744848345,102.43807524601471,0.94223911700390905,-89.564908648783671,310.71761284489287
Huangshi_114.841749_30.105914,Huangshi,Hubei,Mountainous,114.84174881611516,30.105913853652595,312.88864713499999,307.51922254999999,312.75733819999999,315.68999936,313.26662318000001,315.77544985999998,312.32324965999999,6,28,2.1710342901071158,0,False,28.361191517211342,35.506845752942098,1449.3009625505788,0.86520868779505,205.86862239647957,0.71930716999414279,0.53140975715816852,0.69995638719620046,1.9447741446304776,0.14638110360726556,0.050710721527381486,0.6565410183085999,0.13018133011644401,0.14559587407125452,0,0,0,1,46.603489548922383,5.6530506425631595,286.49119027393954,2.3537638534594572,10.560125560760206,310.71761284489287
Huangshi_114.843995_29.982396,Huangshi,Hubei,Mountainous,114.84399460423063,29.982395502000028,315.37554152000001,309.71871841999996,314.9106908,317.66561492,314.95854308000003,318.06552325999996,316.93415863999996,6,28,4.6579286751071436,0.0037225235719233751,False,27.877583870372717,35.184238867886158,1426.9801781447268,0.84978949615740973,205.97353118978714,0.61703454161583071,0.50442640341286071,0.50238776778980487,1.664472758151776,0.27374645452085383,0.04539287497108388,0.54791544848639107,1.6826240954018896,0.20505935360062966,1.340253472328186,0.009306308813393116,0.0031021029377977052,0.99908828452522458,59.404386989490192,2.9881396860152729,238.59805716496987,1.3951817294100977,-120.00794919577361,310.71761284489287
Huangshi_114.850732_30.189008,Huangshi,Hubei,Mountainous,114.85073196876881,30.189008017462982,312.70777691000001,307.04753578999998,314.02884164,315.38408657000002,312.86329681999996,314.78764207999996,312.13525856000001,6,26,1.9901640651071375,1.9206860088161193e-05,False,28.660874679371691,35.721222903397781,1452.4250533229063,0.88150789953550446,205.84992444805087,0.79135810365682957,0.61010877849870215,0.85876849665257859,1.9011570462890159,0.040926873494936421,0.044041460404534716,0.78316981491467652,0.75474463249699353,0.16445222078858787,0.026676194742321968,4.8017151129897684e-05,1.6005717043299228e-05,0.99999529588143821,47.019560561142889,5.6937326588827233,320.53385921738129,2.4293178723116253,-8.7847922277985333,310.71761284489287
Huangshi_114.859715_30.072227,Huangshi,Hubei,Mountainous,114.85971512173174,30.072227030567849,314.74577133500003,307.78070108000003,314.40482384000001,320.21545784,312.74879314999998,317.36824718000003,315.95660492000002,6,24,4.0281584901071597,0.0074960878118872643,False,28.204550179739705,35.400873007723696,1445.3977851423119,0.85652222111171106,205.85882777399553,0.44553981468529119,0.29964381357260961,0.2444558515644914,1.4936036186660688,0.29384401260768683,0.06235505151044992,0.552016575474085,0.63219398514053293,0.13940508110266853,0.3888012170791626,0.018740218132734299,0.0062467393775780993,0.99816406821937687,22.051307891873886,1.5866000706461891,97.290479570976004,0.87103793178445366,-11.927513488793668,310.71761284489287
Huangshi_114.868698_30.076719,Huangshi,Hubei,Mountainous,114.86869827433162,30.076718606961343,316.31435768,309.40255157000001,315.50029925000001,319.38316996999998,315.91558867999998,318.98497064000003,318.69956596999998,6,25,5.5967448351071312,0,False,28.216849405532379,35.413672074590842,1447.7104484676997,0.85564070074269605,205.83407490563954,0.5111186725548621,0.38458582804382074,0.33223504715430963,1.2814975544235119,0.26881283296891645,0.058793439319641844,0.51062415691976759,1.0714075328647281,0.34011810020083516,0,0,0,1,37.447138122254145,2.4893725899061154,223.05257024713023,1.1377298763459334,4.4549556272498947,310.71761284489287
Huangshi_114.870944_30.193500,Huangshi,Hubei,Mountainous,114.87094406275112,30.193499593745042,315.80991489499996,308.64375113,315.18071437999998,318.29965763000001,316.85554418000004,318.71836508000001,317.16145697000002,6,26,5.0923020501070937,0.019049333408474922,False,28.668601003896441,35.733409219765178,1452.7783479241114,0.88254990231979158,205.81736756779941,0.31675452122804987,0.16922262494130133,0.11118433530563454,1.0919577053970961,0.3876777963102816,0.061821195846682213,0.39988150231987607,1.3386371824293848,0.3484855753661234,2.7330520153045654,0.058284956961870193,0.019428318987290066,0.99437253653705404,47.866297135640686,4.7618489874599517,95.18797561135591,2.0682751016007979,-16.874408502032686,310.71761284489287
Huangshi_114.873190_29.912776,Huangshi,Hubei,Mountainous,114.87318985088991,29.912776067738953,309.28747822999998,306.03751088000001,309.41793266000002,310.33225300999999,307.48504235000001,310.8774272,311.57470327999999,6,25,-1.4301346148928928,0,False,27.765243848557066,35.176229339051986,1441.868242521266,0.84713973978714396,205.87162411045816,0.79021371030545773,0.60469973162137303,0.85611927644401864,2.9843528509550286,0.036250685126964152,0.02374121137674794,0.78149363179816689,0.0015290189389441794,0.038364109010357701,0,0,0,1,273.11336125394922,25.739467241080295,320.13395766942983,11.318193882725138,103.13800081691363,310.71761284489287
Huangshi_114.875436_30.168796,Huangshi,Hubei,Mountainous,114.87543563915314,30.168795923463186,313.58193552500001,307.43377204999996,313.90921093999998,315.57036865999999,314.75175286999996,315.34307033000005,314.48343829999999,6,25,2.8643226801071364,0.0037115812301635742,False,28.573512936533223,35.670183261856351,1452.8015929037115,0.8762861414165708,205.80740368941596,0.62169668317811655,0.51203088551716303,0.51068296493259335,1.7518632975624133,0.063337681705966806,0.050860365335312158,0.75127381585466857,0.3083032032040931,0.1456532395718643,1.1179461479187012,0.0092789530754089355,0.003092984358469645,0.99909096447083967,34.07048198951513,2.0036390638662769,10.400518523525761,0.97231325891336362,-15.167627708135754,310.71761284489287
Huangshi_114.891156_29.910530,Huangshi,Hubei,Mountainous,114.89115615660165,29.910530279294271,307.306450805,302.67930623000001,307.84222543999999,309.63668594000001,305.05653913999998,309.18892532000001,309.43502276000004,6,28,-3.4111620398928721,0,False,27.759912219643141,35.16363185759166,1448.3629853606876,0.84260254165972082,205.81363871171175,0.80154726328084813,0.81448433864550962,0.8825363889764567,3.0414972237328612,0.03301136512752164,0.033933976390269689,0.77445661621268436,0.0042022365354543109,0.039530779656360961,0,0,0,1,319.97003093011051,37.81980850175777,146.5730311157119,18.187450635326314,141.64798839037644,310.71761284489287
Huangshi_114.895648_30.101422,Huangshi,Hubei,Mountainous,114.89564773297103,30.101422277306874,312.11645945000004,308.07806882,313.37770883000002,315.97369502000004,313.19826277999999,312.09253331000002,309.97848793999998,6,26,1.3988466051071669,0,False,28.304388835699374,35.498625164238064,1454.8732628406747,0.8560420610056737,205.75860562782495,0.66031254211041035,0.50857217020705425,0.5820021860269865,2.1459145472449044,0.042806426598531101,0.07217429027271767,0.71787293903811167,0.044682525764058394,0.089581307282744924,0,0,0,1,19.162537462415273,1.3487609476524312,52.569008683391814,0.69559552949120484,-9.9456628149087827,310.71761284489287
Huangshi_114.904631_29.948709,Huangshi,Hubei,Mountainous,114.90463088577442,29.94870867887931,311.76383372000004,305.77774135999999,313.02052573999998,315.00297734000003,313.3896719,313.90579292000001,309.48629305999998,6,21,1.0462208751071671,0.0019173483597114682,False,27.801240163835207,35.144619054510969,1448.3121743055347,0.83690030683063632,205.78089433617654,0.62569820177900293,0.46909398846810824,0.51785690551808983,1.8700906071524628,0.23944738583289929,0.043790221237577497,0.52003913137596103,0.73858212077101304,0.17680697104987214,1.1025445461273193,0.014663842506706715,0.0048879475022355718,0.99876543010817065,110.99901888677084,5.6584821708456081,166.55061932390561,2.4191498278567169,-101.87488551897749,310.71761284489287
Huangshi_114.906877_30.168796,Huangshi,Hubei,Mountainous,114.9068766740299,30.1687959234836,319.49454045499994,311.36620405999997,320.31458041999997,322.37051944999996,319.38829699999997,322.97721799999999,320.55042379999998,6,23,8.7769276101070659,0.11126293241977692,False,28.5576498023553,35.670774112565738,1453.110531958203,0.87476802976007184,205.74954820276088,0.30926001660374186,0.22871480226194904,0.10502461907714453,0.73145420883246759,0.23417317255931278,0.044317962136119604,0.48287244259457412,0.34625891171955753,0.31416530730995018,1.9075212478637695,0.27815735340118408,0.092719117800394699,0.97274963078626997,36.380306460057305,2.9319736572077364,181.81711487940527,1.3436945618001399,-18.357766524518986,310.71761284489287
Huangshi_114.915860_30.132863,Huangshi,Hubei,Mountainous,114.9158598268596,30.132863312158314,324.86624372,314.97905119999996,322.96012789999997,328.14526423999996,329.09547380000004,332.18536388000001,321.8321813,6,23,14.148630875107131,0.058088425546884537,False,28.414220364793408,35.576280184933864,1453.4995405507502,0.86298815267102458,205.7234099341587,0.1152453178479127,0.087690647844837891,0.0066514867204299282,0.62036244199908941,0.50627358533385081,0.037013953926766083,0.20853352399883041,0.2767265750443158,0.43532267493092419,2.5003509521484375,0.14522826671600342,0.048409422238667808,0.98577238262541145,27.503707019995456,4.3715101529043032,298.93702935951222,1.9702799739227714,-0.42565882997913818,310.71761284489287
Huangshi_114.924843_29.980150,Huangshi,Hubei,Mountainous,114.92484297985609,29.980149713952006,312.64511321000003,307.41497293999998,314.03567767999999,316.32575108000003,310.74412441999999,315.24736576999999,312.10278736999999,6,23,1.9275003651071643,0,False,27.84012425777809,35.142644365903116,1446.8358358450059,0.83305904735218594,205.73150235615284,0.60454492915934155,0.53803024724789228,0.48050012258802977,1.8288141612634128,0.15994105049974811,0.03139186478802003,0.60938218943192624,0.61662891027547873,0.15692140741219249,0,0,0,1,97.411304519949951,4.1537663326332419,45.736908152893534,1.7687003311763123,-109.50289912819322,310.71761284489287
Huangshi_114.924843_30.114897,Huangshi,Hubei,Mountainous,114.924842979727,30.114897006660588,315.95062338500003,310.25192953999999,316.66584407000005,321.09388897999997,316.56672149000002,319.46349343999998,311.66186278999999,6,26,5.2330105401071592,1.7792528524296358e-05,False,28.339679698474981,35.526975882846422,1453.5619634333159,0.85641074848949317,205.70211928262631,0.57428620361057836,0.43413319909435072,0.4294937864006137,1.341773183372438,0.17398299750768809,0.062495875648843756,0.56511621697097281,0.25711766717825124,0.29300733540608137,0.00024457325343973935,4.6987501264084131e-05,1.5662500421361376e-05,0.99999540772838524,29.9558395656233,2.3869814323545904,37.117600324135651,1.1022646480319769,3.5185543056706656,310.71761284489287
Huangshi_114.927089_29.912776,Huangshi,Hubei,Mountainous,114.92708876791863,29.912776067699774,307.14665837000001,302.60240077999998,308.35492843999998,308.87446748000002,305.21376806000001,308.72065657999997,309.11372888,6,28,-3.5709544748928579,0,False,27.805121254138509,35.206521274713246,1452.5307655306331,0.8372874660886338,205.70034846523612,0.84594773603662254,0.69110480915019112,0.98989499765910127,2.7731270230616141,0.033282275284306342,0.030682959749052923,0.86606346024976422,0.058700111749298449,0.050572327140172325,0,0,0,1,464.77042592329349,27.639646742428898,224.91512538734958,12.483343634357833,242.50136935792275,310.71761284489287
Huangshi_114.938318_30.108160,Huangshi,Hubei,Mountainous,114.93831770896129,30.10815964181057,311.03323194500001,304.36780811,309.54781742,313.95364519999998,311.38329415999999,313.75540003999998,313.19142674,6,24,0.315619100107142,0,False,28.306033447223864,35.505329139336219,1453.0770713143093,0.85264537649712513,205.67411784143528,-0.042034517000333706,-0.009408347234419908,0,1.0818732926102215,0.029234219630492747,0.66675406113732605,0.22108643483665591,0.66385485814655298,0.18458485359535509,0,0,0,1,17.099797607828581,0.45510105318649724,80.508836889485337,0.24520289609073284,-8.7931161326150544,310.71761284489287
Huangshi_114.949547_30.251890,Huangshi,Hubei,Mountainous,114.94954664995562,30.25189008746834,314.39542428499999,308.87275847000001,315.45928300999998,317.15462093000002,313.31789347999995,317.66561492,313.90237489999998,6,21,3.6778114401071207,0.024074682965874672,False,28.551953318725758,35.607507714302628,1438.0617272266359,0.87384757058488982,205.82476919390268,0.59675770961363872,0.47645756821539242,0.46709998909680001,1.6434864489432275,0.21802127361176785,0.047771107978261416,0.51775819088034203,0.92725420516688639,0.21878374157988378,1.4095247983932495,0.060186706483364105,0.020062235494454701,0.99410366081795365,42.867114353818728,11.518341218299941,200.97973108588184,5.0584584166598061,-24.159438469379829,310.71761284489287
Huangshi_114.951792_30.085702,Huangshi,Hubei,Mountainous,114.95179243813689,30.085701759928533,317.739956855,314.86625653999999,317.52889412000002,323.80437884000003,314.01858757999997,318.76109033,317.46053372,6,26,7.0223440101071333,0,True,28.207808203380772,35.430182051928178,1451.948917550684,0.84568986792378142,205.64921566821974,0.34374102891233571,0.23088893475643757,0.13481842510387132,0.69866250779349426,0.041692462773275152,0.04390083738221115,0.65416836284112401,0.017902472753817213,0.12648002374065132,0,0,0,1,31.477138398843135,4.8634685401105919,284.45435170498166,2.129221244609965,-1.9261077522503278,310.71761284489287
Huangshi_114.951792_30.222695,Huangshi,Hubei,Mountainous,114.95179243819244,30.222694840698125,307.446019955,304.68739298000003,311.00047591999999,310.33396202,299.11943840000004,311.80200160999999,307.7328488,6,21,-3.2715928898928723,0,False,28.612408981510978,35.68973135452115,1443.3797075928451,0.87790264269246987,205.72339941801448,0.80006666110009172,0.60064830723062823,0.87906249389662461,2.7358456522577126,0.035728486741894237,0.032276559139912328,0.83007717512112744,0.24419928837609994,0.099612371004994232,0,0,0,1,176.50368430207624,27.793967914614157,62.012518789207206,12.715128381317765,78.501972982840485,310.71761284489287
Huangshi_114.954038_30.074473,Huangshi,Hubei,Mountainous,114.95403822641158,30.07447281875659,319.01630248999999,314.20316065999998,317.13923983999996,321.73647674,319.56603403999998,321.64419020000003,319.80871345999998,6,25,8.2986896451071175,0.18747937679290771,True,28.160891229631329,35.391504161671683,1451.2649809760612,0.84339143414862783,205.64622533685858,0.53959578959535703,0.42379061341188634,0.37453755810859546,0.82948692910798605,0.19357142017457132,0.040445588222438739,0.55605683924276794,0.53644580123071373,0.39032872916433592,6.4233279228210449,1.5691827535629272,0.52306091785430908,0.87240374454667169,-5.7763104368446152,19.632852183669982,332.03656639443733,8.9017079175717893,-60.091019123934295,310.71761284489287
Huangshi_114.965267_30.128372,Huangshi,Hubei,Mountainous,114.96526716755379,30.128371735714929,322.27538455999996,315.04057555999998,322.95329186000004,326.38669295,324.28802867000002,322.77555482000002,322.20816349999996,6,27,11.557771715107094,0.25644713640213013,True,28.371334083010815,35.55434947091873,1450.4068716560932,0.85614717701018517,205.61937537817883,0.25061841343290991,0.20971604671788746,0.062887105950528072,0.67831514416885641,0.6712220373147062,0.032620557405365007,0.15097069895823489,0.1601678628700588,0.61882805147115516,12.481710433959961,3.1703965663909912,1.0567988554636638,0.78386089877624898,37.383570486380606,4.9569203609407273,172.38118242572796,2.316524783218159,9.3954644233755786,310.71761284489287
Huangshi_114.972005_30.036294,Huangshi,Hubei,Mountainous,114.97200453227026,30.03629441915103,313.82005758500003,309.36324433999999,314.00833352000001,315.63018400999999,312.63428948000001,316.28131681999997,315.00297734000003,6,21,3.1024447401071598,0.023328587412834167,False,28.003171390783038,35.264604041071095,1449.662244944021,0.83493302310495388,205.60737716765692,0.54927088452645545,0.41596546788126743,0.38948658771223316,2.1994354823007418,0.10517084330486286,0.035381959268401951,0.61587038179518205,1.0301806807878955,0.15465224025680269,0.46045583486557007,0.058951351791620255,0.019650450597206753,0.99422804240800111,102.97378564186336,10.875794249762246,78.667912550816823,4.8165093488000954,-89.231090358089247,310.71761284489287
Huangshi_114.978742_30.240661,Huangshi,Hubei,Mountainous,114.97874189664824,30.240661146368137,311.148874955,306.23575603999996,312.85816979000003,312.40357313000004,311.60204743999998,313.54860983000003,310.2450935,6,26,0.43126211010712723,0,False,28.558310483770789,35.633214905837079,1438.7594856655946,0.87292873833268425,205.70907981372886,0.6506582007235503,0.49612293167699634,0.56373480327570735,1.6966015684848776,0.041681877871688193,0.063611583561924784,0.7313525067375326,0.19940837028825117,0.19031421707287349,0,0,0,1,18.220542384296881,2.8248938154790109,108.56764112171908,1.3249606395097622,-35.778583413709754,310.71761284489287
Huangshi_114.989971_30.085702,Huangshi,Hubei,Mountainous,114.98997083779304,30.085701759984914,319.64236981999994,312.07031617999996,320.49915350000003,322.74821065999998,320.16589654999996,321.62368207999998,320.74695995000002,6,26,8.9247569751070728,0.010828711092472076,False,28.19031996282499,35.422391945643938,1450.6823056069147,0.84114527621619362,205.56925153893314,0.34090037258718048,0.27301109201966883,0.13222347933025067,0.94386243386243385,0.53840974691624455,0.043107194306106648,0.25663339397148449,0.88426762512178225,0.38125584895863873,0.33891108632087708,0.027071777731180191,0.0090239259103933964,0.99734784640718033,18.468970855887846,3.8937974778121673,93.580279970956099,1.8313245522380786,-16.833771297697666,310.71761284489287
Huangshi_114.989971_30.233924,Huangshi,Hubei,Mountainous,114.98997083777215,30.23392378164742,312.994036085,307.71234068000001,313.42556110999999,313.12306634000004,314.25784898000001,315.02348546000002,314.42191393999997,6,26,2.2764232401071354,0,False,28.567193413628431,35.651719070675234,1439.1089746933412,0.87307133043692775,205.65890945708207,0.71544783882120255,0.62012827618721722,0.69190754092470164,1.8086435721395142,0.30349542574109212,0.046835204736756474,0.49846126369595928,1.1855072269335585,0.25625287601688962,1.2989239692687988,0,0,1,35.953115895257397,3.9989613739501042,216.38120152904065,1.688434705166004,-13.79740028173849,310.71761284489287
Huangshi_114.989971_30.276594,Huangshi,Hubei,Mountainous,114.98997083774712,30.276593757655746,311.25682742000004,305.96744147000004,311.71996912999998,313.09914019999997,311.23973732000002,312.80860849999999,312.70606789999999,6,26,0.53921457510716664,0.083033576607704163,False,28.46871666571511,35.519928575553379,1433.4594540259027,0.86596770064283457,205.7844445589096,0.53386461101621685,0.35628002925481111,0.36582025280292935,1.302382456370978,0.061628692845067556,0.36953401392961421,0.39045706528781515,0.86859696130692576,0.18476271736184807,0.93605202436447144,0.20758408308029175,0.069194694360097245,0.9796635140696085,18.593718747420645,1.9684098407964727,43.160064649917501,0.95545471795809411,-18.196137097287881,310.71761284489287
Huangshi_115.007937_30.108160,Huangshi,Hubei,Mountainous,115.00793714352599,30.108159641828756,309.13224315500003,303.51501211999999,308.74116470000001,313.69387568000002,309.93405368000003,308.25409685,310.65525589999999,6,25,-1.5853696898928433,0,False,28.272106673146734,35.492011340390853,1446.7579705132541,0.84583018438053137,205.51565935421209,0.057829901458703516,0.088153699735486576,9.5792745082824059e-05,0.99742424242424244,0.027638922380979068,0.49807238162749251,0.3489579072631373,0.052120364932793171,0.061570822907409166,0,0,0,1,15.622802247766344,0.77938465440251536,250.8969639229262,0.40824334120816197,-8.1474994673360186,310.71761284489287
Huangshi_115.010183_30.301297,Huangshi,Hubei,Mountainous,115.01018293177151,30.301297427995145,315.15735790999997,309.02656936999995,313.95022717999996,317.05549834999999,315.84039224000003,318.6363326,316.43512771999997,6,24,4.439745065107104,0.12610475718975067,False,28.388048425800768,35.420976618172389,1429.822094823099,0.85906892063954354,205.7685495433858,0.59831631137856645,0.50388525986712651,0.46976683956843274,1.3159194615207574,0.4662981731375197,0.046218156565202638,0.3390830770187851,0.37099491631472942,0.25552413082434283,2.5,0.31526190042495728,0.10508730014165242,0.96911459124178856,25.977644648847328,4.1080046723013446,264.38249492429497,1.7784115048686717,-10.259691443193855,310.71761284489287
Huangshi_115.014675_30.352951,Huangshi,Hubei,Mountainous,115.01467450824806,30.352950556659351,312.80006344999998,308.51215736,313.90921093999998,315.02006743999999,316.26764474000004,315.15678823999997,307.93451198000002,6,26,2.0824506051071126,0.068805113434791565,False,28.324347312433819,35.347805767488083,1418.9389596919243,0.85453551741077705,205.87096430057818,0.64957652824499623,0.54037107440228904,0.56170627065987921,1.3953878468956458,0.23401126436248318,0.041757199841228887,0.55896550978844484,1.2165800385024879,0.31932832409111922,2.6835746765136719,0.45271340012550354,0.15090446670850119,0.9613007232067281,28.90393468092288,4.2711293290334034,119.97732571194342,1.9008443699432378,-5.0712500951195949,310.71761284489287
Huangshi_115.021412_30.222695,Huangshi,Hubei,Mountainous,115.02141187280031,30.22269484069831,320.31201690500001,312.50611373000004,318.41416129999999,322.49185915999999,322.24063468999998,322.62687095000001,323.59246159999998,6,27,9.5944040601071379,0.46337932348251343,True,28.571011902384448,35.669186621272004,1434.609565969718,0.87292378562590633,205.50591620462723,0.26869955737892887,0.21201817653338681,0.074733588121467798,0.88176460733202966,0.52050977276042587,0.074032784283971753,0.20235875080954999,1.2809668350183869,0.2651686716765782,7.801816463470459,3.6282074451446533,1.2094024817148845,0.69677357107163274,27.364237790560189,4.533708986613215,282.22295618821295,2.1267829424843177,-13.397142371322886,310.71761284489287
Huangshi_115.023658_29.966675,Huangshi,Hubei,Mountainous,115.0236576608923,29.9666749846843,313.25352077000002,308.61469796,311.64989972000001,315.33794330000001,313.17433663999998,312.98292751999998,317.76131948,6,24,2.5359079251071535,0.023404806852340698,False,27.921030732143436,35.26923133465769,1450.1441420550755,0.82789582143505802,205.40585332775063,0.49661558914998749,0.42672179523547488,0.31166481948717245,1.5865086054095707,0.40897163684596638,0.033702008164058959,0.36526447802433298,0.72568153985941808,0.20186744914301574,0.55514246225357056,0.058512017130851746,0.019504005710283916,0.99426772590277956,108.87997444114018,9.3844579080588737,90.615409784525013,4.1660949688640336,-73.882483454053101,310.71761284489287
Huangshi_115.032641_30.114897,Huangshi,Hubei,Mountainous,115.03264081367675,30.114897006686071,313.39992596000002,306.83390954000004,312.75050216,317.18709211999999,314.28861116000002,315.46782805999999,313.87161272000003,6,24,2.6823131151071493,1.1519350806565853e-07,False,28.29777252914738,35.522105487443945,1437.2394600147766,0.85041791016264534,205.40833649040096,0.13989696808493127,0.073421125390553704,0.012627288860723672,1.034679967239289,0.084283525261996131,0.49925295598869629,0.26026796144174619,0.23729003144577701,0.08879075645910825,1.7138816474471241e-05,3.0335704082062875e-07,1.0111901360687625e-07,0.99999997034664356,17.54869106048611,2.89104927534876,5.2237344854831917,1.3072847811019548,-4.0966383125113524,310.71761284489287
Huangshi_115.037132_30.245153,Huangshi,Hubei,Mountainous,115.0371323902835,30.245152722574975,319.33503285500001,311.76440338999998,319.70959088000001,321.95864804000001,320.78114015,323.05925047999995,318.73716418999999,6,25,8.6174200101071392,0.51761990785598755,True,28.496832721769657,35.574405209856032,1430.106774056268,0.86697334319371444,205.48912064040442,0.25662587060453523,0.19134861007448642,0.066709766254815839,0.638465048173252,0.57878614006996099,0.036170880109744348,0.15466408852977559,0.073734647930432717,0.53772893542037337,16.993789672851562,8.4014434814453125,2.800481160481771,0.53593933342635447,21.706851108006951,3.9890456605070161,102.25163319926469,1.8117923515906247,-11.28460026082314,310.71761284489287
