cell_id,city,province,stratum,lon,lat,retained_urban_core,SUHI_strict_mean_K,Built_surface_fraction,Tair_mean,Tair_max,Precip_annual,VPD_summer,Solar_RAD,NDVI_mean,EVI_mean,FVC,LAI,PLAND_imperv,PLAND_water,PLAND_veg,ED_total,AI_imperv,Mean_Bld_Height,Bld_Volume_density,FAR,Sky_View_Factor,DEM,Slope,Aspect,TRI,Relative_elevation
Shangrao_117.873563_28.426064,Shangrao,Jiangxi,Hilly,117.87356289987019,28.426064272386164,True,10.17734763962585,0.016722822561860085,28.221187699743481,35.577563548674306,1809.9034535620303,0.97227233027711679,209.75869070366349,0.61290444493689755,0.39775156245604831,0.49509595957768221,0.94582168912855857,0.23059866609677329,0.052595472391620872,0.55885671078031585,2.1858753558926032,0.37421514170709541,4.0382089614868164,0.13669924437999725,0.04556641479333242,0.98877364764440467,100.56620676519037,7.5905108456085619,46.553481409478195,3.3772313071369049,4.220884174639508
Shangrao_117.882546_28.450768,Shangrao,Jiangxi,Hilly,117.8825460527917,28.450767942586836,True,13.348700529625773,0.15571673214435577,28.271166829818306,35.625311099679784,1787.968990370653,0.98524997558868055,209.92427318785968,0.2203673757206448,0.15990834661771425,0.045351629234280239,0.70554639616022019,0.64790429307227071,0.039458282115048773,0.16636960388094502,0.26135891599638056,0.56926221526476428,10.902338027954102,1.8016343116760254,0.60054477055867517,0.8727038753671621,106.227549797847,4.6626697644158925,333.90332952024573,2.1645050291631724,2.3116420671997133
Shangrao_117.882546_28.466488,Shangrao,Jiangxi,Hilly,117.88254605257181,28.466488460239141,True,5.7806345796257688,0.10977063328027725,28.300396844976568,35.651186297810668,1768.5580639344164,0.99401396287104449,210.04702685841627,0.41030407721451212,0.31072111527669299,0.20284223133968923,1.0216918975474851,0.35876901347162898,0.03823113198473399,0.42238968525087967,0.82066011962267749,0.34796299788413543,2.5372264385223389,0.2822367250919342,0.094078908363978073,0.97238225298977454,103.65208572928979,2.9944131792620876,320.54488810784869,1.4514384146307135,-10.011794225199097
Shangrao_117.884792_28.439539,Shangrao,Jiangxi,Hilly,117.88479184092775,28.439539001879705,True,6.6530841846258113,0.24370679259300232,28.252090743933664,35.609471121344157,1803.6454929967463,0.978879961677113,209.82904397952541,0.33304584143932109,0.26586887470984005,0.12517960680639578,0.9278833322688893,0.61891087195141281,0.044702559043394617,0.18360571022328573,0.29262948847718695,0.38016651955093828,6.6863298416137695,1.8229154348373413,0.60763847827911377,0.84599723987691899,91.964007794688897,4.8963611859310578,268.61670451735125,2.1852039059373149,-6.8020410214057136
Shangrao_117.887038_28.428310,Shangrao,Jiangxi,Hilly,117.88703762917723,28.4283100608822,True,11.197056939625838,0.10628511011600494,28.23169643456017,35.59218001850725,1819.8729125069926,0.9723623466316984,209.73501307092181,0.37348517969357403,0.24984401420687005,0.16350415856466233,0.49792088184833971,0.53200244006785702,0.048559471243985054,0.23135815283592365,0.50037955394706257,0.47223243468880327,11.411404609680176,1.2699863910675049,0.42332879702250165,0.91180717354473684,93.272385493473379,5.1272600624568438,155.32366823840539,2.3917034996647395,-0.14985024813715597
Shangrao_117.887038_28.437293,Shangrao,Jiangxi,Hilly,117.88703762904905,28.437293213542489,True,5.7877554546258239,0.032446421682834625,28.249453879155968,35.608126745611621,1808.3402210361073,0.97748842027155469,209.80419938574101,0.35592019848357759,0.26427238907504269,0.14622994975036174,0.82720523641169597,0.23611805976272204,0.062466081266017957,0.56417630789117412,0.20059822458550441,0.3819277118699918,2.2381453514099121,0.21527205407619476,0.071757351358731583,0.98128599116606807,94.69762665412135,7.1521335583796732,222.23310957060906,3.1256525298880709,-1.8294082048809912
Shangrao_117.887038_28.459751,Shangrao,Jiangxi,Hilly,117.88703762901918,28.459751095649782,True,10.64362253462582,0.14418844878673553,28.293847490645469,35.647993563372552,1779.508492358902,0.99030360437119258,209.97716517278906,0.34987226975854263,0.2277872161389066,0.14050527839084398,0.81789221175666016,0.49242555001031857,0.043745596899599254,0.28746805449491292,0.6618927169588632,0.47656059873540435,9.8909683227539062,1.5190318822860718,0.50634396076202393,0.88854285013952683,104.38499058882489,5.1281109095741986,93.56624536433452,2.4641491722642228,-2.0583199643624965
Shangrao_117.887038_28.464243,Shangrao,Jiangxi,Hilly,117.8870376291556,28.464242672110981,True,6.4770561546258136,0.096005573868751526,28.302726212943362,35.655966926924734,1773.7421466234671,0.99286664119111756,210.01175833019863,0.61804378812377825,0.43718584828563817,0.50417772691564344,0.81841337984180951,0.33596681675240303,0.045186554052634165,0.54281855924960432,0.59403613696105417,0.49927121575507671,2.7750694751739502,0.27870273590087891,0.09290091196695964,0.97293028329403519,90.426483629204355,3.6865254891253749,311.95907027896214,1.7058308353339096,-19.82052802045915
Shangrao_117.889283_28.457505,Shangrao,Jiangxi,Hilly,117.88928341735252,28.457505307489107,True,5.2992634296257961,0.14835964143276215,28.29226520465884,35.647810087241027,1783.7624868909525,0.98903014387270693,209.95136193922008,0.37155974612244985,0.25337440331919209,0.1615635473848975,0.94469586779641102,0.52602131237137961,0.041771007688819535,0.22965619622396669,0.56140607304423218,0.41076911604333177,7.880394458770752,1.1793810129165649,0.39312700430552167,0.90371762898900121,110.10738283144346,9.2838752288846518,351.76243734739631,4.2004301371751103,5.9637566038365719
Shangrao_117.893775_28.444031,Shangrao,Jiangxi,Hilly,117.89377499377959,28.444030578324508,True,7.3438090596258121,0.13985149562358856,28.268970385809904,35.628884383771357,1804.7948178173726,0.98109146719497209,209.83272609677832,0.2242052580837007,0.14236273961784704,0.04741792491251369,0.62919680156799862,0.28761486458720759,0.043456968910519089,0.42858420151658011,2.0030437751035097,0.35524688147664046,8.6319046020507812,1.3280918598175049,0.44269728660583496,0.89701715147795602,98.414845981551395,5.3887813804779334,36.28288152192772,2.4361023269309201,2.9192723804298168
Shangrao_117.896021_28.453014,Shangrao,Jiangxi,Hilly,117.89602078214779,28.453013731057435,True,7.5844946346257984,0.079649455845355988,28.290903129056872,35.65008544102156,1794.0820311266743,0.98637319988014949,209.89220745700266,0.54825170553270697,0.35071014689086805,0.3878980657285177,0.90035761396795078,0.36073315953664126,0.045317602812475155,0.36867049741772501,1.9638469131982978,0.42702963524717213,8.5002374649047852,1.3803648948669434,0.46012163162231445,0.92592575934930943,108.4142451876432,6.3791985757518033,227.83742915303313,2.9843868977764512,10.092449728641029
Shangrao_117.896021_28.468734,Shangrao,Jiangxi,Hilly,117.89602078192407,28.468734248421274,True,5.4057917196258245,0.13669072091579437,28.325669682868231,35.68205536205771,1772.3572537770565,0.99575711192464367,210.00992826869009,0.59441353762700233,0.41929343695637056,0.46310328117429278,0.85477145165432322,0.28854845244906158,0.037762354543646945,0.5212796427894959,0.051485970834278638,0.51170067893954962,7.3200407028198242,1.0331661701202393,0.34438872337341309,0.91295782490027499,86.792524498217531,4.0722988789331458,301.1496575746566,1.8485181237475938,-22.945830747576906
Shangrao_117.902758_28.477717,Shangrao,Jiangxi,Hilly,117.90275814656391,28.477717401450629,True,9.5424504246258266,0.3174515962600708,28.356046135056431,35.713520714156893,1761.8459218969285,1.0017815820508069,210.04048493131521,0.30421720711334738,0.19129548470319332,0.10097873186329774,0.76125967540926998,0.68117631879167284,0.036629288416681074,0.18341106208529145,0.24651675128634776,0.50554411321970594,8.4773225784301758,3.072561502456665,1.0241871674855549,0.76377965165802941,88.676200904581634,3.4934184827205761,213.12953143015747,1.5856302731703436,-24.192008525968106
Shangrao_117.907250_28.468734,Shangrao,Jiangxi,Hilly,117.90724972304764,28.468734248421583,True,7.8018237396257746,0.17190839350223541,28.339117094665944,35.699228927030987,1775.7670627412019,0.99679394612825623,209.94402445109674,0.4040768890278324,0.27231475636399988,0.19589131772441865,0.7470295883021193,0.59441281284094383,0.041863160380273164,0.23444142148969779,0.59991904972320875,0.38652476465775737,7.2223505973815918,1.2264511585235596,0.40881705284118652,0.89473212081806941,78.737413912332201,3.8726807883624907,79.356846472805103,1.8134455303968706,-24.074302212363946
Shangrao_117.909496_28.423818,Shangrao,Jiangxi,Hilly,117.90949551118423,28.423818484191969,True,9.4051599546257876,0.14428232610225677,28.22702713735983,35.594161997360686,1843.798335118496,0.96847420351924041,209.61017777233505,0.45732607680471044,0.26976421513250176,0.2592414575704951,0.40186868686868688,0.65255550297450549,0.043484566315439427,0.20690534140060968,0.52164098594260111,0.39699226801885451,11.508453369140625,1.5995869636535645,0.53319565455118811,0.884547586608881,71.563904879582239,1.2308316317340195,113.62015699677107,0.66640134683372476,-14.69789887907308
Shangrao_117.922970_28.453014,Shangrao,Jiangxi,Hilly,117.92297024031048,28.453013731024132,True,6.4175256396258078,0.30754244327545166,28.309626879441129,35.675632920614333,1804.3688626129583,0.98809245342002783,209.73144151297714,0.48602142748642235,0.34081434202670052,0.29705419566765223,0.98005050505050517,0.40700375587530307,0.048459819225143523,0.31813476590036116,1.1202626561154958,0.31142973285117886,7.9539394378662109,2.7757308483123779,0.92524361610412598,0.77969025310961393,82.440976580830466,5.8188069106867637,235.77205262845177,2.6423318391598052,-4.6312351798739542
Shangrao_117.929708_28.432802,Shangrao,Jiangxi,Hilly,117.92970760508116,28.432801637042854,True,0.33914673962584629,0.053346510976552963,28.252437950432249,35.621809854409847,1840.4291253277881,0.97453107637979164,209.55838426481074,0.26334204340148504,0.1238501562305545,0.071116917941751762,0.43143939393939396,0.38552092993736936,0.088107036392477953,0.33672667801054929,1.7839225158356031,0.29754003247938365,2.7120835781097412,0.29832917451858521,0.09944305817286174,0.97293170330445489,68.658061869533469,1.612091023059838,359.19409975754206,0.74325912083313095,-15.706657412855677
Shangrao_117.931953_28.423818,Shangrao,Jiangxi,Hilly,117.93195339315211,28.423818484253935,True,6.3061551546257988,0.052038401365280151,28.224973495436252,35.595503736029379,1856.7524122319935,0.96825255482576855,209.4883333270262,0.6112724244197224,0.4634559814423444,0.49222927252186394,0.82263545803951243,0.10488008419893168,0.039660437839172252,0.72382694080383514,0.26122811962661607,0.32988658645535557,2.3577060699462891,0.343147873878479,0.11438262462615967,0.97014898606165811,67.969552672179276,1.1138159374702608,56.815904598871953,0.62797981922819268,-16.59112171840242
Shangrao_117.931953_28.468734,Shangrao,Jiangxi,Hilly,117.93195339322959,28.468734248452837,True,4.9557524196257532,0.099653005599975586,28.363710035544766,35.730405233035896,1780.77266313781,0.99983275881749745,209.77443281649937,0.5751786085849665,0.38731195914994032,0.43095714205506463,0.68836423950947756,0.41051566165945236,0.070189664036863372,0.31910820805748541,0.80499800734331406,0.45048002191597336,8.7382307052612305,0.87185710668563843,0.29061903556187946,0.92988779610542915,97.998378408057988,7.60941604068634,107.33384410116571,3.4851553460496305,4.5633566598687025
Shangrao_117.936445_28.423818,Shangrao,Jiangxi,Hilly,117.93644496969901,28.423818484241501,True,9.4373463096258092,0.25964739918708801,28.224562767051538,35.595772083763116,1859.3432276546982,0.96820822508707416,209.46396443796439,0.55954691299884363,0.40449615220387242,0.40568446335414227,0.88589632888626091,0.45825791078153055,0.037825999030333367,0.39840269128843731,0.79357481962894938,0.42581264521245388,7.8660845756530762,2.0844521522521973,0.69481738408406579,0.82837659615185111,70.083733854249814,3.5694497552982538,174.65132860779954,1.5964775178128396,-14.662622561838333
Shangrao_117.936445_28.461997,Shangrao,Jiangxi,Hilly,117.93644496964902,28.461996883816461,True,8.7768709116257924,0.095584794878959656,28.346638672497519,35.715028417027561,1793.3318406039123,0.99555871344627156,209.70165294346313,0.29752599677619573,0.20474086928300947,0.095732998562576957,0.71486705405800888,0.63189287959319562,0.040385661595907542,0.19330538414044451,0.61022567456275567,0.50742972471600867,10.150676727294922,0.96183151006698608,0.32061050335566205,0.92866583699487815,94.704963326786398,3.0182200187432691,286.74684700292289,1.4280433499755005,5.8432190944928522
Shangrao_117.940937_28.466488,Shangrao,Jiangxi,Hilly,117.94093654624238,28.466488460204371,True,5.3257530846257737,0.18439866602420807,28.365227878913561,35.734456989578824,1786.559939544537,0.99929908730032402,209.69910475207664,0.76835596147622198,0.48561881252147948,0.80630513654441749,0.83242020275607331,0.10549432539669167,0.059473140229884945,0.70973827723794358,1.6158155059185975,0.5453656572065273,5.937018871307373,1.9633605480194092,0.65445351600646973,0.85482755009052946,88.853668419524482,6.2240869649863706,245.16461457581079,2.6759764769389713,-2.373832298539412
Shangrao_117.945428_28.430556,Shangrao,Jiangxi,Hilly,117.9454281226988,28.430555849033215,True,9.743828769625793,0.17781911790370941,28.246748768779781,35.618974035974531,1852.3715783191219,0.97312517471997773,209.45523190414519,0.52628549990547546,0.38489465239882165,0.35444980846907603,0.53724747474747481,0.29258182694403073,0.047430806553281378,0.42546674006133328,0.29703501307095115,0.50067986996637959,4.6243100166320801,1.6206966638565063,0.54023222128550208,0.8717517585435568,70.26895976027815,2.4545334220649244,224.79662767376652,1.2381663298186656,-14.954384873210458
Shangrao_117.952165_28.426064,Shangrao,Jiangxi,Hilly,117.95216548720076,28.426064272328183,True,11.063469324625828,0.36514222621917725,28.231160533451167,35.60467139177802,1864.2339352710196,0.96976637045699943,209.39152346116344,0.14117552994208046,0.097266190145055886,0.012989026969092515,0.421226551648682,0.67362917196158156,0.044582804652727348,0.15274273110798461,0.1615914024495167,0.55347482168246454,9.9471092224121094,3.6224875450134277,1.2074958483378093,0.72412834335501675,76.996384308117001,3.7805775793550893,0.48438260020395774,1.7702523653705637,-9.7313463761425965
Shangrao_117.963394_28.423818,Shangrao,Jiangxi,Hilly,117.96339442837245,28.423818484221773,True,10.543645449625842,0.24833054840564728,28.222098396743249,35.597382170165552,1874.8881201909007,0.96794224665490791,209.31775110359371,0.24253815515542479,0.16161952176102271,0.057923345610397532,0.50982068893482424,0.5990795572699471,0.05000875235803761,0.1901966606055597,0.033937981627446767,0.57374258727109562,12.358920097351074,3.1811654567718506,1.0603884855906169,0.78815980012237574,73.707667570312054,4.5901353626793382,154.15200916093045,2.2870572262024087,-14.348649778858842
Shangrao_117.963394_28.446276,Shangrao,Jiangxi,Hilly,117.96339442834039,28.446276366416882,True,12.893249364625774,0.44724002480506897,28.308554269430562,35.683733169058421,1831.0157737349141,0.98582129262936147,209.43817001075729,0.19952737418579858,0.098237982804709634,0.034935055673280972,0.22451748242845754,0.60122848410790997,0.059466010302356966,0.1617413590097859,0.022733328183831003,0.51396140030683934,30.616378784179688,13.693596839904785,4.5645322799682617,0.55670935262307897,90.897143503137642,10.092960645169534,218.09405884758712,4.5145954562390029,2.7361949136898573
Shangrao_117.974623_28.479963,Shangrao,Jiangxi,Hilly,117.97462336916027,28.479963189504456,True,9.6935838756257908,0.049887064844369888,28.45246804556491,35.830805760294169,1766.4320855462192,1.0143941657966022,209.53767004387205,0.36185701612855969,0.24059005968884342,0.15196062266970115,0.75685833298325322,0.58803449380605211,0.055414655617953813,0.23594881069241982,0.61894339484862115,0.49209193283296193,10.689038276672363,0.52078133821487427,0.1735937794049581,0.96112652784284958,86.960338379522383,5.5874255357485483,191.45474827715486,2.4953950603388635,-11.148756323444786
Shangrao_117.976869_28.482209,Shangrao,Jiangxi,Hilly,117.97686915759445,28.48220897768201,True,6.4632131736258316,0.11664468795061111,28.464691952081473,35.843760089493756,1762.0377112607111,1.0166224574056761,209.53251637602347,0.58374857231852539,0.39097512036549148,0.44513677883135006,0.82126250684798663,0.19820440644865892,0.044344636672619904,0.54256613360908179,0.40172865454936119,0.47800810328698268,10.79273796081543,1.3441476821899414,0.44804922739664715,0.904710564518722,95.352366972537808,5.3519019119304492,164.31645986639228,2.4318817061346443,-2.8637985097709162
Shangrao_117.979115_28.473226,Shangrao,Jiangxi,Hilly,117.97911494559412,28.47322582491077,True,8.9010020046258091,0.11694385856389999,28.429660130205136,35.809083860226472,1780.9660928674471,1.0094188320897086,209.47248766630673,0.28904913378310509,0.20192627774508218,0.089288263066332627,0.53426684043106354,0.31819676968230187,0.093493498229820809,0.40888486478017272,0.066024270334933632,0.5664871778313727,5.1676645278930664,1.0351569652557373,0.34505232175191242,0.91874919643864128,85.85327128112489,5.6517190574009852,330.73029341348325,2.5705415858511778,-11.500228186968073
