city,stratum,cell_id,donor_cell_id,profile_level,context_distance,area_m2
Hengyang,Transitional,Hengyang_112.647614_26.847275,Hengyang_112.656597_26.869733,moderate,0.52837007041605621,55638.742517106308
Hengyang,Transitional,Hengyang_112.654351_26.889945,Hengyang_112.634139_26.912403,moderate,0.34904605550132578,55617.753365437013
Hengyang,Transitional,Hengyang_112.524095_26.894437,Hengyang_112.645368_26.925878,primary,0.45943442409106239,55615.542186498271
Hengyang,Transitional,Hengyang_112.524095_26.903420,Hengyang_112.634139_26.916895,primary,0.21698962743933201,55611.118802999525
Hengyang,Transitional,Hengyang_112.555536_26.901174,Hengyang_112.533079_26.907911,primary,1.0397934461727303,55612.224777043753
Hengyang,Transitional,Hengyang_112.566765_26.885454,Hengyang_112.553291_26.892191,primary,0.3757344046686199,55619.964202678631
Hengyang,Transitional,Hengyang_112.575749_26.968548,Hengyang_112.573503_26.955073,primary,0.6012585291359045,55579.008398341073
Hengyang,Transitional,Hengyang_112.598206_26.943844,Hengyang_112.593715_26.955073,primary,0.49189439829456894,55591.196662806171
Hengyang,Transitional,Hengyang_112.627402_26.957319,Hengyang_112.607190_26.964056,primary,0.24640300109260688,55584.549799537315
Hengyang,Transitional,Hengyang_112.638631_26.979777,Hengyang_112.609435_26.948336,primary,0.42116585617778174,55573.464862354755
Hengyang,Transitional,Hengyang_112.640876_26.847275,Hengyang_112.645368_26.869733,primary,0.42869587289347788,55638.742517106308
Hengyang,Transitional,Hengyang_112.652105_26.876470,Hengyang_112.656597_26.871979,primary,0.54748936122316993,55624.384851628929
Hengyang,Transitional,Hengyang_112.535324_26.896683,Hengyang_112.519604_26.898928,upper,0.20041781684049395,55614.436468748965
Hengyang,Transitional,Hengyang_112.548799_26.912403,Hengyang_112.634139_26.923632,upper,0.19447570402142109,55606.694052800623
Hengyang,Transitional,Hengyang_112.560028_26.878716,Hengyang_112.649860_26.871979,upper,0.45443769801746114,55623.279817627132
Hengyang,Transitional,Hengyang_112.584732_26.939352,Hengyang_112.586977_26.946090,upper,0.41408386839764594,55593.411600589861
Hengyang,Transitional,Hengyang_112.586977_26.928124,Hengyang_112.528587_26.912403,upper,0.39027389745681951,55598.947450466425
Hengyang,Transitional,Hengyang_112.591469_26.952827,Hengyang_112.631893_26.950581,upper,0.33805317195071971,55586.765762147421
Hengyang,Transitional,Hengyang_112.609435_26.880962,Hengyang_112.643122_26.892191,upper,0.49243859294168418,55622.174698046503
Hengyang,Transitional,Hengyang_112.616173_26.937107,Hengyang_112.620664_26.948336,upper,0.27170248923498752,55594.518941334245
Hengyang,Transitional,Hengyang_112.629647_26.964056,Hengyang_112.620664_26.950581,upper,0.22904933469802877,55581.225214884864
Hengyang,Transitional,Hengyang_112.636385_26.937107,Hengyang_112.654351_26.867487,upper,0.78548485304021454,55594.518941422568
Huaihua,Mountainous,Huaihua_109.923473_27.550207,Huaihua_109.923473_27.545715,moderate,0.3967447221999193,55289.049482982322
Huaihua,Mountainous,Huaihua_109.930210_27.536732,Huaihua_109.925718_27.547961,moderate,0.90184010388935865,55295.831266008085
Huaihua,Mountainous,Huaihua_109.934702_27.534486,Huaihua_109.932456_27.536732,moderate,0.29220259670936644,55296.961265978804
Huaihua,Mountainous,Huaihua_109.943685_27.523257,Huaihua_109.932456_27.536732,moderate,0.60964257329334026,55302.609990804885
Huaihua,Mountainous,Huaihua_109.943685_27.541224,Huaihua_109.945931_27.532241,moderate,0.76024955296245245,55293.571011538072
Huaihua,Mountainous,Huaihua_109.945931_27.523257,Huaihua_109.932456_27.536732,moderate,0.74641988460257658,55302.609990804885
Huaihua,Mountainous,Huaihua_109.948176_27.536732,Huaihua_109.945931_27.532241,moderate,0.90659148170551052,55295.831266008085
Huaihua,Mountainous,Huaihua_109.959405_27.547961,Huaihua_109.948176_27.543470,moderate,0.24656098692507208,55290.179992628422
Huaihua,Mountainous,Huaihua_109.977372_27.577156,Huaihua_109.927964_27.543470,moderate,0.46308375382513117,55275.476743038744
Huaihua,Mountainous,Huaihua_109.999829_27.556944,Huaihua_109.907752_27.545715,moderate,1.7536632275301318,55285.657444633573
Huaihua,Mountainous,Huaihua_109.918981_27.547961,Huaihua_109.921227_27.543470,primary,0.74034324842554755,55290.179992540106
Huaihua,Mountainous,Huaihua_109.921227_27.547961,Huaihua_109.927964_27.554698,primary,0.39877110372622715,55290.179992540106
Huaihua,Mountainous,Huaihua_109.941439_27.525503,Huaihua_109.905506_27.545715,primary,1.3829186055386116,55301.480415813894
Huaihua,Mountainous,Huaihua_109.943685_27.523257,Huaihua_109.948176_27.521012,primary,0.41406500139682445,55302.609990804885
Huaihua,Mountainous,Huaihua_109.943685_27.543470,Huaihua_109.936947_27.525503,primary,0.65999568178884227,55292.440756773824
Huaihua,Mountainous,Huaihua_109.945931_27.536732,Huaihua_109.927964_27.523257,primary,0.75173182759655666,55295.831266008085
Huaihua,Mountainous,Huaihua_109.959405_27.550207,Huaihua_109.927964_27.521012,primary,0.90419701224711124,55289.049482894006
Huaihua,Mountainous,Huaihua_109.963897_27.529995,Huaihua_109.936947_27.525503,primary,0.6737918322856874,55299.221010685105
Huaihua,Mountainous,Huaihua_109.972880_27.577156,Huaihua_109.970634_27.581648,primary,0.30423394245617874,55275.476743038744
Huaihua,Mountainous,Huaihua_109.999829_27.552453,Huaihua_109.927964_27.518766,primary,0.9348754283493752,55287.9188883756
Huaihua,Mountainous,Huaihua_109.905506_27.550207,Huaihua_109.918981_27.525503,upper,1.2042069096426058,55289.049482894006
Huaihua,Mountainous,Huaihua_109.912244_27.550207,Huaihua_109.925718_27.547961,upper,1.4284023077925405,55289.049482894006
Huaihua,Mountainous,Huaihua_109.914489_27.547961,Huaihua_109.927964_27.545715,upper,1.0058059701298045,55290.179992628422
Huaihua,Mountainous,Huaihua_109.916735_27.545715,Huaihua_109.970634_27.581648,upper,0.96055927844270805,55291.310417048961
Huaihua,Mountainous,Huaihua_109.927964_27.527749,Huaihua_109.925718_27.523257,upper,0.84807366324852018,55300.350755862288
Huaihua,Mountainous,Huaihua_109.934702_27.523257,Huaihua_109.948176_27.568173,upper,2.525833831876561,55302.609990804885
Huaihua,Mountainous,Huaihua_109.934702_27.527749,Huaihua_109.927964_27.518766,upper,0.32579168709916034,55300.350755773972
Huaihua,Mountainous,Huaihua_109.934702_27.534486,Huaihua_109.979617_27.574911,upper,0.50440027541356713,55296.961265978804
Huaihua,Mountainous,Huaihua_109.957159_27.550207,Huaihua_109.921227_27.543470,upper,1.4364751316837259,55289.049482894006
Huaihua,Mountainous,Huaihua_109.997584_27.554698,Huaihua_109.927964_27.545715,upper,1.7659089343263366,55286.788209073216
Huanggang,Hilly,Huanggang_114.830520_30.427062,Huanggang_114.828274_30.427062,moderate,0.22050774428501441,53771.740725178061
Huanggang,Hilly,Huanggang_114.832766_30.409095,Huanggang_114.882173_30.485452,moderate,1.0057760767658701,53781.641236812604
Huanggang,Hilly,Huanggang_114.879927_30.489944,Huanggang_114.846240_30.460748,moderate,0.54080916608964047,53737.047303401305
Huanggang,Hilly,Huanggang_114.893402_30.449519,Huanggang_114.868698_30.436045,moderate,0.5079888170648954,53759.35765034442
Huanggang,Hilly,Huanggang_114.897894_30.424816,Huanggang_114.902385_30.427062,moderate,0.28831889502673208,53772.978578236936
Huanggang,Hilly,Huanggang_114.902385_30.462994,Huanggang_114.918106_30.478715,moderate,0.88596532902276992,53751.923840768497
Huanggang,Hilly,Huanggang_114.906877_30.460748,Huanggang_114.924843_30.480960,moderate,0.67074979613101149,53753.163015574355
Huanggang,Hilly,Huanggang_114.906877_30.469732,Huanggang_114.913614_30.462994,moderate,0.76519317342343729,53748.205821247771
Huanggang,Hilly,Huanggang_114.909122_30.462994,Huanggang_114.873190_30.474223,moderate,0.54297576694208272,53751.923840768497
Huanggang,Hilly,Huanggang_114.929335_30.489944,Huanggang_114.936072_30.494435,moderate,0.27692465960726687,53737.047303224666
Huanggang,Hilly,Huanggang_114.861961_30.460748,Huanggang_114.830520_30.422570,primary,0.64345656221877756,53753.163015574355
Huanggang,Hilly,Huanggang_114.864207_30.442782,Huanggang_114.830520_30.422570,primary,0.62756473825242609,53763.073440046355
Huanggang,Hilly,Huanggang_114.870944_30.447274,Huanggang_114.929335_30.492189,primary,1.470234511730891,53760.596329517241
Huanggang,Hilly,Huanggang_114.873190_30.438291,Huanggang_114.893402_30.445028,primary,0.96019884047808401,53765.550220094563
Huanggang,Hilly,Huanggang_114.886665_30.483206,Huanggang_114.875436_30.487698,primary,0.41865072297327705,53740.767552387544
Huanggang,Hilly,Huanggang_114.902385_30.478715,Huanggang_114.870944_30.480960,primary,0.43434947918541289,53743.247305704106
Huanggang,Hilly,Huanggang_114.904631_30.465240,Huanggang_114.927089_30.480960,primary,1.1457301228600159,53750.684583474882
Huanggang,Hilly,Huanggang_114.918106_30.465240,Huanggang_114.895648_30.433799,primary,0.46722899589325578,53750.684583474882
Huanggang,Hilly,Huanggang_114.938318_30.494435,Huanggang_114.936072_30.494435,primary,0.2161079500699343,53734.566724500699
Huanggang,Hilly,Huanggang_114.938318_30.496681,Huanggang_114.949547_30.494435,primary,0.56697144602149585,53733.326311318764
Huanggang,Hilly,Huanggang_114.852978_30.415833,Huanggang_114.848486_30.454011,upper,1.1094774470787434,53777.929164711742
Huanggang,Hilly,Huanggang_114.875436_30.433799,Huanggang_114.893402_30.445028,upper,0.9498835524367496,53768.026670015141
Huanggang,Hilly,Huanggang_114.886665_30.440536,Huanggang_114.873190_30.487698,upper,0.64160540094290774,53764.31187140265
Huanggang,Hilly,Huanggang_114.895648_30.431553,Huanggang_114.852978_30.447274,upper,0.47416236428819886,53769.264771067166
Huanggang,Hilly,Huanggang_114.900139_30.440536,Huanggang_114.897894_30.485452,upper,0.69111066867167081,53764.31187140265
Huanggang,Hilly,Huanggang_114.900139_30.469732,Huanggang_114.891156_30.447274,upper,0.96214749505144181,53748.205821247771
Huanggang,Hilly,Huanggang_114.913614_30.460748,Huanggang_114.933826_30.496681,upper,0.43079920017054207,53753.163015574355
Huanggang,Hilly,Huanggang_114.915860_30.483206,Huanggang_114.875436_30.478715,upper,0.43414560413166453,53740.767552387544
Huanggang,Hilly,Huanggang_114.922597_30.487698,Huanggang_114.954038_30.498927,upper,0.58255386337953241,53738.287469119976
Huanggang,Hilly,Huanggang_114.940563_30.489944,Huanggang_114.954038_30.498927,upper,0.56201864898867404,53737.047303224666
Huangshi,Mountainous,Huangshi_114.922597_30.144092,Huangshi_114.942809_30.150830,moderate,0.45185677456847584,53927.059013604085
Huangshi,Mountainous,Huangshi_114.951792_30.119389,Huangshi_114.949547_30.114897,moderate,0.18564952638735929,53940.55617295322
Huangshi,Mountainous,Huangshi_114.956284_30.096931,Huangshi_114.949547_30.078964,moderate,0.6016437590680791,53952.817616329776
Huangshi,Mountainous,Huangshi_114.972005_30.119389,Huangshi_114.945055_30.121634,moderate,0.64557044519256956,53940.55617295322
Huangshi,Mountainous,Huangshi_114.980988_30.146338,Huangshi_114.978742_30.144092,moderate,0.27352493169540998,53925.83150189506
Huangshi,Mountainous,Huangshi_114.994462_30.195745,Huangshi_114.985479_30.189008,moderate,0.36223807304314842,53898.805288874995
Huangshi,Mountainous,Huangshi_115.012429_30.195745,Huangshi_114.989971_30.189008,moderate,0.18504387649735762,53898.805288698357
Huangshi,Mountainous,Huangshi_115.019166_30.213712,Huangshi_115.021412_30.227186,moderate,0.33801810405683047,53888.967636792913
Huangshi,Mountainous,Huangshi_115.048361_30.184516,Huangshi_115.086540_30.200237,moderate,0.34600263920215441,53904.95113010885
Huangshi,Mountainous,Huangshi_115.097769_30.209220,Huangshi_115.014675_30.189008,moderate,0.91307721667227359,53891.42754659459
Huangshi,Mountainous,Huangshi_114.922597_30.076719,Huangshi_114.911368_30.045278,primary,0.66246366815058566,53963.84582825777
Huangshi,Mountainous,Huangshi_114.933826_30.164304,Huangshi_114.942809_30.155321,primary,0.25341852739963905,53916.008426829379
Huangshi,Mountainous,Huangshi_114.942809_30.135109,Huangshi_114.940563_30.144092,primary,0.20239571333974751,53931.968231676743
Huangshi,Mountainous,Huangshi_114.954038_30.112651,Huangshi_114.951792_30.083456,primary,0.40645675999530656,53944.235476220791
Huangshi,Mountainous,Huangshi_114.954038_30.162059,Huangshi_114.940563_30.153075,primary,0.28231901634051937,53917.236600913282
Huangshi,Mountainous,Huangshi_114.960776_30.114897,Huangshi_114.956284_30.144092,primary,0.44533315339774993,53943.009124462653
Huangshi,Mountainous,Huangshi_115.003446_30.202483,Huangshi_115.003446_30.184516,primary,0.46104381243456172,53895.116790254426
Huangshi,Mountainous,Huangshi_115.021412_30.249644,Huangshi_115.001200_30.168796,primary,0.55259283823476224,53869.276437751309
Huangshi,Mountainous,Huangshi_115.028149_30.265365,Huangshi_115.016920_30.263119,primary,0.3233837191043914,53860.654875032611
Huangshi,Mountainous,Huangshi_115.138193_30.218203,Huangshi_115.131455_30.227186,primary,0.34501603059144087,53886.507395803797
Huangshi,Mountainous,Huangshi_114.940563_30.063244,Huangshi_114.965267_30.076719,upper,0.44024815789586325,53971.194238635653
Huangshi,Mountainous,Huangshi_114.942809_30.135109,Huangshi_114.945055_30.141846,upper,0.2538545740800886,53931.968231676743
Huangshi,Mountainous,Huangshi_114.947301_30.072227,Huangshi_114.918106_30.049769,upper,0.54398373892315488,53966.295629865563
Huangshi,Mountainous,Huangshi_114.949547_30.155321,Huangshi_114.958530_30.162059,upper,0.15542365103952835,53920.920627002044
Huangshi,Mountainous,Huangshi_114.980988_30.103668,Huangshi_114.978742_30.144092,upper,0.51446329808461244,53949.140053606745
Huangshi,Mountainous,Huangshi_114.985479_30.099176,Huangshi_114.945055_30.087948,upper,0.18966515710024326,53951.591844988659
Huangshi,Mountainous,Huangshi_115.003446_30.193500,Huangshi_114.996708_30.206974,upper,0.55395861890940712,53900.034622733147
Huangshi,Mountainous,Huangshi_115.039378_30.251890,Huangshi_114.996708_30.157567,upper,0.654165872369871,53868.045033927512
Huangshi,Mountainous,Huangshi_115.041624_30.265365,Huangshi_114.978742_30.150830,upper,0.48764803483767505,53860.654875032611
Huangshi,Mountainous,Huangshi_115.176371_30.197991,Huangshi_115.126964_30.231678,upper,0.68005151432433852,53897.575871822555
Ji'an,Hilly,Ji'an_114.891156_27.024692,Ji'an_114.922597_27.058379,moderate,0.38289714943774616,55551.269375631142
Ji'an,Hilly,Ji'an_114.920351_27.020201,Ji'an_114.906877_27.051642,moderate,0.4085736758589133,55553.4904607836
Ji'an,Hilly,Ji'an_114.922597_27.031430,Ji'an_114.989971_27.150457,moderate,0.55319306517331945,55547.93710769507
Ji'an,Hilly,Ji'an_114.929335_27.024692,Ji'an_114.897894_27.024692,moderate,0.35904386028219765,55551.269375631142
Ji'an,Hilly,Ji'an_114.960776_27.125753,Ji'an_114.936072_27.069608,moderate,0.36298451145075927,55501.204731701757
Ji'an,Hilly,Ji'an_115.005691_27.103295,Ji'an_115.003446_27.148211,moderate,0.36081914016227612,55512.345135714939
Ji'an,Hilly,Ji'an_115.016920_27.119016,Ji'an_114.963021_27.105541,moderate,0.56732954478647224,55504.54774839239
Ji'an,Hilly,Ji'an_115.032641_27.078591,Ji'an_115.021412_27.065117,moderate,0.45649800624800052,55524.589729599378
Ji'an,Hilly,Ji'an_115.055099_27.076346,Ji'an_115.050607_27.071854,moderate,0.44170346878612093,55525.702362719036
Ji'an,Hilly,Ji'an_115.129210_27.229059,Ji'an_115.126964_27.233551,moderate,0.49199954873710366,55449.849071975972
Ji'an,Hilly,Ji'an_114.906877_27.042659,Ji'an_114.906877_27.049396,primary,0.39856016606794231,55542.381621406174
Ji'an,Hilly,Ji'an_114.924843_27.017955,Ji'an_114.895648_27.013463,primary,0.3963806885233353,55554.600875212367
Ji'an,Hilly,Ji'an_114.924843_27.035921,Ji'an_114.936072_27.024692,primary,0.31562039230716055,55545.715169227144
Ji'an,Hilly,Ji'an_114.965267_27.125753,Ji'an_114.929335_27.038167,primary,0.24425889938565651,55501.204731701757
Ji'an,Hilly,Ji'an_114.972005_27.103295,Ji'an_114.931580_27.042659,primary,1.147533181963134,55512.345135803254
Ji'an,Hilly,Ji'an_114.989971_27.145965,Ji'an_115.003446_27.078591,primary,0.31024479677772593,55491.171077417937
Ji'an,Hilly,Ji'an_114.992217_27.121261,Ji'an_114.924843_27.042659,primary,0.45892665059215737,55503.433494662204
Ji'an,Hilly,Ji'an_115.007937_27.103295,Ji'an_114.992217_27.143719,primary,0.60691252099891146,55512.345135714939
Ji'an,Hilly,Ji'an_115.016920_27.114524,Ji'an_115.021412_27.094312,primary,0.57335943209157703,55506.775999646161
Ji'an,Hilly,Ji'an_115.144930_27.204355,Ji'an_115.142684_27.233551,primary,1.3447588411158053,55462.146178675706
Ji'an,Hilly,Ji'an_114.895648_27.033676,Ji'an_114.978742_27.136982,upper,0.49557786261648817,55546.826181118049
Ji'an,Hilly,Ji'an_114.904631_27.049396,Ji'an_114.891156_27.044905,upper,0.31552725129261983,55539.047305318658
Ji'an,Hilly,Ji'an_114.906877_27.033676,Ji'an_114.895648_27.015709,upper,0.26416402026633523,55546.826181118049
Ji'an,Hilly,Ji'an_114.915860_27.020201,Ji'an_114.920351_27.020201,upper,0.25910037552205178,55553.490460695284
Ji'an,Hilly,Ji'an_114.920351_27.026938,Ji'an_114.897894_27.013463,upper,0.59294905158401279,55550.158704995774
Ji'an,Hilly,Ji'an_114.929335_27.049396,Ji'an_114.922597_27.060625,upper,0.21223466191317455,55539.047305406973
Ji'an,Hilly,Ji'an_114.980988_27.080837,Ji'an_114.922597_27.044905,upper,0.43003240347834559,55523.477011254159
Ji'an,Hilly,Ji'an_115.003446_27.087574,Ji'an_114.994462_27.083083,upper,0.22787543735716054,55520.138344246872
Ji'an,Hilly,Ji'an_115.014675_27.076346,Ji'an_115.016920_27.080837,upper,0.31391612828459514,55525.702362807351
Ji'an,Hilly,Ji'an_115.122472_27.199864,Ji'an_115.037132_27.069608,upper,1.71733123800128,55464.380908662308
Jingdezhen,Hilly,Jingdezhen_117.127961_29.286201,Jingdezhen_117.134699_29.306413,moderate,0.53155540420998593,54389.890230594385
Jingdezhen,Hilly,Jingdezhen_117.141436_29.326625,Jingdezhen_117.134699_29.319888,moderate,0.27643872145437792,54368.354372276604
Jingdezhen,Hilly,Jingdezhen_117.143682_29.324380,Jingdezhen_117.136944_29.317642,moderate,0.19303631159952603,54369.551518866618
Jingdezhen,Hilly,Jingdezhen_117.145928_29.335608,Jingdezhen_117.145928_29.331117,moderate,0.17129359508286474,54363.564950441047
Jingdezhen,Hilly,Jingdezhen_117.152665_29.268235,Jingdezhen_117.166140_29.324380,moderate,0.27749365373802115,54399.453033312326
Jingdezhen,Hilly,Jingdezhen_117.163894_29.295184,Jingdezhen_117.127961_29.295184,moderate,0.3653580947167267,54385.106823652604
Jingdezhen,Hilly,Jingdezhen_117.168385_29.319888,Jingdezhen_117.175123_29.319888,moderate,0.18810143804075036,54371.945561668945
Jingdezhen,Hilly,Jingdezhen_117.177369_29.297430,Jingdezhen_117.179614_29.290693,moderate,0.32055891668453379,54383.910763004125
Jingdezhen,Hilly,Jingdezhen_117.177369_29.324380,Jingdezhen_117.177369_29.288447,moderate,0.40806585415247809,54369.551518866618
Jingdezhen,Hilly,Jingdezhen_117.184106_29.295184,Jingdezhen_117.260463_29.317642,moderate,0.66919534047990448,54385.106823652604
Jingdezhen,Hilly,Jingdezhen_117.132453_29.331117,Jingdezhen_117.175123_29.319888,primary,0.38993261557959041,54365.959828100662
Jingdezhen,Hilly,Jingdezhen_117.141436_29.236794,Jingdezhen_117.145928_29.239040,primary,0.16667094183072342,54416.175066755954
Jingdezhen,Hilly,Jingdezhen_117.145928_29.254760,Jingdezhen_117.145928_29.239040,primary,0.31902828509803971,54406.621625249674
Jingdezhen,Hilly,Jingdezhen_117.159402_29.261497,Jingdezhen_117.148173_29.241285,primary,0.33656792317478729,54403.037705465773
Jingdezhen,Hilly,Jingdezhen_117.163894_29.265989,Jingdezhen_117.177369_29.250269,primary,0.45242316692604234,54400.648007489377
Jingdezhen,Hilly,Jingdezhen_117.175123_29.324380,Jingdezhen_117.175123_29.315396,primary,0.26145576846138574,54369.551518778302
Jingdezhen,Hilly,Jingdezhen_117.186352_29.261497,Jingdezhen_117.150419_29.239040,primary,0.62384992198573974,54403.037705465773
Jingdezhen,Hilly,Jingdezhen_117.224530_29.317642,Jingdezhen_117.179614_29.290693,primary,0.70817312914442687,54373.14245770462
Jingdezhen,Hilly,Jingdezhen_117.249234_29.290693,Jingdezhen_117.152665_29.308659,primary,1.2544128052887178,54387.498694130278
Jingdezhen,Hilly,Jingdezhen_117.276183_29.310905,Jingdezhen_117.276183_29.308659,primary,0.21564126562755098,54376.732644702977
Jingdezhen,Hilly,Jingdezhen_117.143682_29.301922,Jingdezhen_117.132453_29.304167,upper,0.2904230267445374,54381.518391064506
Jingdezhen,Hilly,Jingdezhen_117.150419_29.317642,Jingdezhen_117.154911_29.322134,upper,0.31266776645955274,54373.14245770462
Jingdezhen,Hilly,Jingdezhen_117.163894_29.261497,Jingdezhen_117.157156_29.322134,upper,0.57157152582525139,54403.037705465773
Jingdezhen,Hilly,Jingdezhen_117.175123_29.290693,Jingdezhen_117.177369_29.299676,upper,0.25409612361523359,54387.498694130278
Jingdezhen,Hilly,Jingdezhen_117.229022_29.322134,Jingdezhen_117.229022_29.313151,upper,0.23024205749826462,54370.74858190908
Jingdezhen,Hilly,Jingdezhen_117.231267_29.319888,Jingdezhen_117.181860_29.310905,upper,0.54719636699981766,54371.945561580629
Jingdezhen,Hilly,Jingdezhen_117.238005_29.319888,Jingdezhen_117.226776_29.306413,upper,0.35886461862157687,54371.945561580629
Jingdezhen,Hilly,Jingdezhen_117.251480_29.317642,Jingdezhen_117.242496_29.315396,upper,0.53393879319568716,54373.142457616304
Jingdezhen,Hilly,Jingdezhen_117.260463_29.326625,Jingdezhen_117.264954_29.324380,upper,0.38177716061606332,54368.354372276604
Jingdezhen,Hilly,Jingdezhen_117.282921_29.310905,Jingdezhen_117.282921_29.317642,upper,0.14683593717630861,54376.732644614662
Jingmen,Transitional,Jingmen_112.178244_31.015458,Jingmen_112.180490_31.017704,moderate,0.69376202102010021,53444.582675194761
Jingmen,Transitional,Jingmen_112.180490_30.925627,Jingmen_112.202948_30.959313,moderate,0.87027802254935027,53494.895898435716
Jingmen,Transitional,Jingmen_112.184981_30.981771,Jingmen_112.193965_30.948084,moderate,0.77960416358310269,53463.465536135212
Jingmen,Transitional,Jingmen_112.187227_30.968297,Jingmen_112.205193_30.984017,moderate,0.15015714750057321,53471.013506109506
Jingmen,Transitional,Jingmen_112.187227_30.977280,Jingmen_112.202948_31.006475,moderate,0.46796805443275069,53465.981854664584
Jingmen,Transitional,Jingmen_112.189473_30.954822,Jingmen_112.180490_30.943593,moderate,0.24970292649803352,53478.558518712452
Jingmen,Transitional,Jingmen_112.193965_31.006475,Jingmen_112.180490_31.017704,moderate,0.85478944177954408,53449.619911431386
Jingmen,Transitional,Jingmen_112.198456_30.979525,Jingmen_112.180490_30.927872,moderate,0.51194626386986108,53464.723736290507
Jingmen,Transitional,Jingmen_112.205193_30.972788,Jingmen_112.205193_30.966051,moderate,0.17097320213815312,53468.49784465602
Jingmen,Transitional,Jingmen_112.209685_30.939101,Jingmen_112.173752_30.932364,moderate,0.32070731431219007,53487.357294972084
Jingmen,Transitional,Jingmen_112.173752_30.975034,Jingmen_112.205193_30.984017,primary,0.26887273597981232,53467.239890727542
Jingmen,Transitional,Jingmen_112.196210_31.015458,Jingmen_112.200702_31.010967,primary,0.52496754051791894,53444.582675194761
Jingmen,Transitional,Jingmen_112.198456_30.975034,Jingmen_112.205193_30.963805,primary,0.44422682134985847,53467.239890727542
Jingmen,Transitional,Jingmen_112.198456_31.010967,Jingmen_112.209685_31.015458,primary,0.24371896188656286,53447.101457405413
Jingmen,Transitional,Jingmen_112.200702_30.966051,Jingmen_112.205193_30.966051,primary,0.39922707647332895,53472.271213634529
Jingmen,Transitional,Jingmen_112.209685_30.977280,Jingmen_112.191719_30.954822,primary,0.2847820928197084,53465.981854664584
Jingmen,Transitional,Jingmen_112.209685_31.067111,Jingmen_112.218668_31.060374,primary,0.32421701347485044,53415.593074939628
Jingmen,Transitional,Jingmen_112.211931_31.060374,Jingmen_112.238880_31.051391,primary,0.5948043968797404,53419.376789683818
Jingmen,Transitional,Jingmen_112.214177_30.979525,Jingmen_112.202948_31.006475,primary,0.53062299933972057,53464.723736467145
Jingmen,Transitional,Jingmen_112.229897_31.017704,Jingmen_112.243372_31.051391,primary,0.78528601687015864,53443.32316088771
Jingmen,Transitional,Jingmen_112.164769_30.979525,Jingmen_112.175998_30.986263,upper,0.38637795782205242,53464.723736467145
Jingmen,Transitional,Jingmen_112.175998_30.984017,Jingmen_112.178244_30.966051,upper,0.39028091934748527,53462.207253668799
Jingmen,Transitional,Jingmen_112.187227_30.939101,Jingmen_112.184981_30.943593,upper,0.35307043354642315,53487.357294972084
Jingmen,Transitional,Jingmen_112.189473_31.001983,Jingmen_112.200702_31.010967,upper,0.29514964501244573,53452.138036742785
Jingmen,Transitional,Jingmen_112.193965_30.941347,Jingmen_112.180490_30.930118,upper,0.14675500789925683,53486.100573414144
Jingmen,Transitional,Jingmen_112.193965_31.019950,Jingmen_112.175998_30.970542,upper,0.71882149457856415,53442.063564269542
Jingmen,Transitional,Jingmen_112.205193_30.981771,Jingmen_112.193965_30.963805,upper,0.34578117631788052,53463.465535958581
Jingmen,Transitional,Jingmen_112.205193_31.071603,Jingmen_112.214177_31.071603,upper,0.5132402144511311,53413.070188124344
Jingmen,Transitional,Jingmen_112.209685_31.078340,Jingmen_112.207439_30.966051,upper,0.92572099643206718,53409.285242599319
Jingmen,Transitional,Jingmen_112.216422_31.062620,Jingmen_112.216422_31.071603,upper,0.55002426040260999,53418.11563357024
Jingzhou,Flat,Jingzhou_112.220914_30.364179,Jingzhou_112.207439_30.328247,moderate,0.28825876516994753,53806.369378702911
Jingzhou,Flat,Jingzhou_112.225406_30.319264,Jingzhou_112.220914_30.292314,moderate,0.32198567676866102,53831.064453602929
Jingzhou,Flat,Jingzhou_112.286042_30.350705,Jingzhou_112.279304_30.357442,moderate,0.17759288188201566,53813.781373712955
Jingzhou,Flat,Jingzhou_112.290533_30.326001,Jingzhou_112.200702_30.321510,moderate,1.1147904635711048,53827.362301228233
Jingzhou,Flat,Jingzhou_112.297271_30.319264,Jingzhou_112.306254_30.317018,moderate,0.22858301157328548,53831.064453602929
Jingzhou,Flat,Jingzhou_112.299517_30.296806,Jingzhou_112.288288_30.323755,moderate,0.32165821610047218,53843.399586802778
Jingzhou,Flat,Jingzhou_112.312991_30.317018,Jingzhou_112.299517_30.323755,moderate,0.23720203172499674,53832.29833930124
Jingzhou,Flat,Jingzhou_112.315237_30.283331,Jingzhou_112.274813_30.346213,moderate,0.36711140003500492,53850.796695864781
Jingzhou,Flat,Jingzhou_112.328712_30.314772,Jingzhou_112.319729_30.290068,moderate,0.22384619581395598,53833.532141981901
Jingzhou,Flat,Jingzhou_112.337695_30.299052,Jingzhou_112.310746_30.276594,moderate,0.48164343209240279,53842.166445790463
Jingzhou,Flat,Jingzhou_112.158032_30.317018,Jingzhou_112.155786_30.328247,primary,0.30537357189957642,53832.298339477871
Jingzhou,Flat,Jingzhou_112.211931_30.281085,Jingzhou_112.200702_30.323755,primary,0.35386510999869819,53852.02925804977
Jingzhou,Flat,Jingzhou_112.227651_30.296806,Jingzhou_112.252355_30.283331,primary,0.82229486706657429,53843.399586802778
Jingzhou,Flat,Jingzhou_112.229897_30.287823,Jingzhou_112.333203_30.305789,primary,0.55500097332395393,53848.331323854916
