system:index,AI_imperv,Aspect,Bld_Volume_density,DEM,ED_total,EVI_mean,FAR,FVC,LAI,LST_K,LST_K_MODIS,LST_K_NIGHT,Mean_Bld_Height,NDVI_mean,PLAND_imperv,PLAND_veg,PLAND_water,Precip_annual,Relative_elevation,Sky_View_Factor,Slope,Solar_RAD,TRI,Tair_max,Tair_mean,VPD_summer,city,lat,lon,province,stratum,.geo,cell_id,stratum_code,SUHI_K
"52478,12696",0.0485788716841489,350.297119140625,0.0,221.0,0.4170113063883036,0.554908810819962,0.0,0.5833544903979784,4.9,311.44481852,304.30333333333334,297.43833333333333,0.0,0.6610211730003357,0.0281878768000751,1.0,0.0,1771.8655857255358,145.11696377899298,1.0,0.2469981759786605,206.84237941264743,32.42236691765745,308.51026916503906,301.6766035114138,0.960512396450247,Shangrao,28.5136500128474,117.85559659401336,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[117.85447370006062,28.512527117953613],[117.85671948827093,28.512527117953613],[117.85671948827093,28.514772906163913],[117.85447370006062,28.514772906163913],[117.85447370006062,28.512527117953613]]]}",grid_smod_shangrao_2020_32456,2,5.2056444600000304
"50914,13259",0.0336960983183234,329.459228515625,0.0,73.0,0.0952708755309383,0.622120227787585,0.0,0.90250835778264,2.3666666666666667,308.64375113,307.605,296.16,0.0,0.8100035190582275,0.0297788234893232,1.0,0.0,1943.575823586216,51.337850062280665,1.0,0.1438842266798019,191.9774716199445,12.296742517561716,306.9735107421875,300.3697983467165,0.6278889490268696,Xianning,29.77802877498681,114.34318383313388,Hubei,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.3420609391533,29.77690588035184],[114.3443067273636,29.77690588035184],[114.3443067273636,29.77915166856214],[114.3420609391533,29.77915166856214],[114.3420609391533,29.77690588035184]]]}",grid_smod_xianning_2020_6123,2,1.8571811670000216
"49546,12148",0.0488557683676481,92.75523376464844,0.0,273.0,0.0362852013204246,0.6454740924996837,0.0,0.6449030104124711,1.8166666666666669,308.28485903,305.94,295.0,0.0,0.6924468278884888,0.0353281209245324,1.0,0.0,1456.702047865619,45.1736505250166,1.0,0.2733412384986877,206.9414181003715,12.257524773797105,306.2225036621094,300.6700881360964,0.7567495594737793,Shaoyang,27.28295807350576,111.27094556149486,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[111.26982266746454,27.28183517870987],[111.27206845567484,27.28183517870987],[111.27206845567484,27.28408096692017],[111.26982266746454,27.28408096692017],[111.26982266746454,27.28183517870987]]]}",grid_smod_shaoyang_2020_18072,2,4.429753919999996
"51109,13574",0.1711176567710935,339.4459228515625,0.8935,22.0,0.7717075233037273,0.4934045285724702,0.2978333333333333,0.5389575922506753,1.6083333333333334,314.25101294,305.0763636363636,297.02,2.5,0.6373098492622375,0.3175198013195768,0.0,0.0,2146.750876586665,7.727675188449727,0.9124660700569144,0.0357697792351245,185.2774763854415,1.632993161855452,307.5117950439453,300.7308661717241,0.6580882538286575,Huanggang,30.485452061333167,114.78111253434987,Hubei,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.77998964016156,30.484329166595963],[114.78223542837186,30.484329166595963],[114.78223542837186,30.48657495480626],[114.77998964016156,30.48657495480626],[114.77998964016156,30.484329166595963]]]}",grid_smod_huanggang_2020_22081,2,6.3365818275000265
"51279,12164",0.0700381319411099,358.01837158203125,0.0562499999999999,78.0,0.0098552284762263,0.3443667831215005,0.01875,0.3952062303751837,2.091666666666667,310.97654978,304.49733333333336,297.9785714285714,2.5,0.5529234409332275,0.2563261426985264,1.0,0.0,1621.9175848176378,28.30737004905381,0.9944893300959166,0.1007959991693496,226.39910226148183,15.151905718871795,308.33714294433594,302.3671514773169,1.1170519635525984,Ji'an,27.31889068497333,115.16289653008836,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[115.16177363591237,27.31776779007465],[115.16401942412266,27.31776779007465],[115.16401942412266,27.32001357828495],[115.16177363591237,27.32001357828495],[115.16177363591237,27.31776779007465]]]}",grid_smod_jian_2020_36497,2,4.498114320000013
"52127,12563",0.0904437701893391,350.297119140625,0.0,60.0,0.0662250928580761,0.5023454982542146,0.0,0.8358448091457973,1.8166666666666669,311.05858226,309.44666666666666,298.50307692307695,0.0,0.7813963890075684,0.027147308923304,1.0,0.0,2004.1337477972409,31.48929455795972,1.0,0.2469981759786605,211.9322128331792,5.526591162420411,308.9772440592448,302.3167855288962,1.0424274209796995,Yingtan,28.21496018072561,117.0673249324569,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[117.06620203824575,28.21383728598387],[117.06844782645605,28.21383728598387],[117.06844782645605,28.21608307419417],[117.06620203824575,28.21608307419417],[117.06620203824575,28.21383728598387]]]}",grid_smod_yingtan_2020_10603,2,3.947813099999962
"49733,11800",0.096424361988902,101.86384582519533,0.0,96.0,0.1414597017380098,0.5304269908056725,0.0,0.6192424705757562,1.7166666666666668,311.53026902,302.44,297.344,0.0,0.6795356869697571,0.0399437642190605,1.0,0.0,1242.735491972198,-4.511273865414722,1.0,0.2794561386108398,222.8365708294804,2.748737083745107,308.35125223795575,302.0393898880752,1.1705117975993211,Yongzhou,26.50142377637903,111.69090795677587,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[111.6897850627904,26.500300881525884],[111.69203085100071,26.500300881525884],[111.69203085100071,26.502546669736184],[111.6897850627904,26.502546669736184],[111.6897850627904,26.500300881525884]]]}",grid_smod_yongzhou_2020_15304,2,2.1537798525000085
"50869,12388",0.0489147427108449,194.4268035888672,0.0,118.0,0.1375095096261551,0.5055345355632146,0.0,0.5667306833081567,2.0,309.45211286,309.08,296.888,0.0,0.6522521376609802,0.0415899955357114,1.0,0.0,2025.378631334533,33.961493331247326,1.0,0.0396377183496952,210.4761608547882,14.491376746189438,308.43584696451825,301.8827828943943,0.8624918388197069,Yichun,27.82194724397509,114.24212336384336,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.24100046968985,27.82082434918158],[114.24324625790015,27.82082434918158],[114.24324625790015,27.82307013739188],[114.24100046968985,27.82307013739188],[114.24100046968985,27.82082434918158]]]}",grid_smod_yichun_2020_13695,2,3.1069801799999937
"50284,11535",0.0408222918623747,302.0116271972656,0.0,290.0,0.00547357625328,0.6527103726248248,0.0,0.9282512921600186,2.141666666666667,307.98578228,305.8622222222222,296.17333333333335,0.0,0.8207663893699646,0.0287598959403112,1.0,0.0,1400.5424547006985,150.4585678583071,1.0,0.1642752438783645,223.79563723820183,27.704793006906865,308.4643809000651,301.8325690015385,1.2444420546784365,Chenzhou,25.906289900721205,112.928337260662,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[112.92721436666505,25.905167005796702],[112.92946015487536,25.905167005796702],[112.92946015487536,25.907412794007],[112.92721436666505,25.907412794007],[112.92721436666505,25.905167005796702]]]}",grid_smod_chenzhou_2020_23045,2,5.0487573420000444
"50713,12326",0.2607173230818783,265.9449768066406,0.0,115.0,0.9011858131891736,0.5104384975012091,0.0,0.5862385029723818,1.7333333333333334,317.02131815,311.876,298.61833333333334,0.0,0.662529706954956,0.0462162148323841,1.0,0.0,1923.521177749862,31.426320600896403,1.0,0.1493768095970153,213.53685503560945,3.771236166328253,307.92698160807294,301.51495482423115,0.8980626175005534,Pingxiang,27.6827083748419,113.89178040310134,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.89065750888324,27.681585480143056],[113.89290329709354,27.681585480143056],[113.89290329709354,27.683831268353355],[113.89065750888324,27.683831268353355],[113.89065750888324,27.681585480143056]]]}",grid_smod_pingxiang_2020_26001,2,11.77849692000001
"52606,12724",0.2571548847667873,230.75636291503903,0.2631833672761917,105.0,0.6814090611878783,0.3419219700611882,0.0877277890920639,0.4069766131813248,1.916666666666667,310.37839628,307.508,297.7285714285714,3.2134721279144287,0.5603577494621277,0.6380776176229119,1.0,0.0,1979.710305016269,29.116963778992982,0.9745516577235152,0.1181033104658126,203.381781454308,7.287737036358482,309.007080078125,301.81865879045165,0.9131095016251978,Shangrao,28.57653208252447,118.1430574850903,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[118.14193459097888,28.57540918784198],[118.14418037918918,28.57540918784198],[118.14418037918918,28.57765497605228],[118.14193459097888,28.57765497605228],[118.14193459097888,28.57540918784198]]]}",grid_smod_shangrao_2020_39873,2,4.139222220000022
"51852,12528",0.1148495909602691,354.695556640625,0.0,33.0,0.0145918008056469,0.3338705815363063,0.0,0.4198371280078741,1.2583333333333335,309.51192821,306.812,298.69875,0.0,0.5683587193489075,0.0407618341268971,1.0,0.0,1924.271846096744,0.5495951171532809,1.0,0.1363580524921417,218.8239904243929,0.8748897637790772,309.07440185546875,302.7335175622464,1.0934322110272503,Fuzhou,28.13635759344268,116.44973317459096,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[116.44861028041358,28.135234698623414],[116.45085606862388,28.135234698623414],[116.45085606862388,28.137480486833713],[116.44861028041358,28.137480486833713],[116.44861028041358,28.135234698623414]]]}",grid_smod_fuzhou_2020_27949,2,2.9617143300000066
